"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3213,72.5,72.5,27.5,"Goldach SG","Goldach (SG)","Goldach SG","72,5 Prozent der Stimmbürgerinnen und Stimmbürger von Goldach haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Goldach hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","C'est oui à 72,5 pour cent à l'accord de libre-échange avec l'Indonésie à Goldach. Goldach a approuvé la loi, contrairement à son canton.","Con il 72,5 percento di ""sì"", i cittadini del comune di Goldach hanno accolto il partenariato economico globale con l'Indonesia. Goldach, al contrario del suo cantone, ha approvato l'accordo."
3214,27.7,27.7,72.3,"Mörschwil SG","Mörschwil (SG)","Mörschwil SG","72,3 Prozent der Stimmbürgerinnen und Stimmbürger von Mörschwil haben das Freihandelsabkommen mit Indonesien abgelehnt. Mörschwil hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Les habitants de Mörschwil s'opposent à l'accord de libre-échange avec l'Indonésie avec 72,3 pour cent de non. Mörschwil a rejeté la loi, tout comme son canton.","No all'accordo di libero scambio con l'Indonesia nel comune di Mörschwil: i cittadini hanno respinto il testo con il 72,3 percento dei voti. Mörschwil ha bocciato l'accordo, proprio come il suo cantone."
3215,21,21,79,"Rorschach SG","Rorschach (SG)","Rorschach SG","Das Freihandelsabkommen mit Indonesien ist in Rorschach mit 79 Prozent abgelehnt worden. Rorschach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","C'est non à 79 pour cent à l'accord de libre-échange avec l'Indonésie à Rorschach. Rorschach a rejeté la loi, tout comme son canton.","Con il 79 percento di ""no"", i cittadini del comune di Rorschach hanno bocciato il partenariato economico globale con l'Indonesia. Rorschach ha bocciato l'accordo, proprio come il suo cantone."
3216,48.9,48.9,51.1,"Rorschacherberg SG","Rorschacherberg (SG)","Rorschacherberg SG","In Rorschacherberg das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 51,1 Prozent haben es abgelehnt. Rorschacherberg hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie échoue à Rorschacherberg avec 51,1 pour cent de non. Rorschacherberg a rejeté la loi, tout comme son canton.","A Rorschacherberg i cittadini hanno bocciato, con il 51,1 percento dei voti, l'accordo di libero scambio con l'Indonesia. Rorschacherberg ha bocciato l'accordo, proprio come il suo cantone."
3217,51.5,51.5,48.5,"Steinach SG","Steinach (SG)","Steinach SG","Steinach hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 8'171 Ja zu 7'681 Nein. Das entspricht einem Ja-Stimmen-Anteil von 51,5 Prozent. Steinach hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","L'accord de libre-échange avec l'Indonésie passe la rampe à Steinach avec 51,5 pour cent de oui. Steinach a approuvé la loi, contrairement à son canton.","Da Steinach è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 51,5 percento dei voti. Steinach, al contrario del suo cantone, ha approvato l'accordo."
3218,40.3,40.3,59.7,"Tübach SG","Tübach (SG)","Tübach SG","Nein zum Freihandelsabkommen mit Indonesien: Tübach hat den Bundesbeschluss mit 59,7 Prozent Nein-Stimmen verworfen. Tübach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Tübach avec 59,7 pour cent de non. Tübach a rejeté la loi, tout comme son canton.","Da Tübach è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 59,7 percento dei voti. Tübach ha bocciato l'accordo, proprio come il suo cantone."
3219,55.1,55.1,44.9,"Untereggen SG","Untereggen (SG)","Untereggen SG","Ja zum Freihandelsabkommen mit Indonesien: Untereggen hat den Bundesbeschluss mit 55,1 Prozent der Stimmen angenommen. Untereggen hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les électeurs d'Untereggen valident l'accord de libre-échange avec l'Indonésie avec 55,1 pour cent de oui. Untereggen a approuvé la loi, contrairement à son canton.","A Untereggen i cittadini hanno accolto, con il 55,1 percento dei voti, l'accordo di libero scambio con l'Indonesia. Untereggen, al contrario del suo cantone, ha approvato l'accordo."
3231,64.5,64.5,35.5,"Au SG","Au (SG)","Au SG","Das Freihandelsabkommen mit Indonesien ist in Au SG mit 7'410 Ja zu 4'085 Nein angenommen worden. Das entspricht 64,5 Prozent der Stimmen. Au SG hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","A Au (SG), les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 64,5 pour cent de oui. Au (SG) a approuvé la loi, contrairement à son canton.","I cittadini di Au SG si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 64,5 percento dei voti. Au SG, al contrario del suo cantone, ha approvato l'accordo."
3232,56.7,56.7,43.3,"Balgach SG","Balgach (SG)","Balgach SG","56,7 Prozent der Stimmbürgerinnen und Stimmbürger von Balgach haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Balgach hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","C'est oui à 56,7 pour cent à l'accord de libre-échange avec l'Indonésie à Balgach. Balgach a approuvé la loi, contrairement à son canton.","Con il 56,7 percento di ""sì"", i cittadini del comune di Balgach hanno accolto il partenariato economico globale con l'Indonesia. Balgach, al contrario del suo cantone, ha approvato l'accordo."
3233,55.2,55.2,44.8,"Berneck SG","Berneck (SG)","Berneck SG","55,2 Prozent der Stimmbürgerinnen und Stimmbürger von Berneck haben für das Freihandelsabkommen mit Indonesien gestimmt. Berneck hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","A Berneck, les habitants disent oui à 55,2 pour cent à l'accord de libre-échange avec l'Indonésie. Berneck a approuvé la loi, contrairement à son canton.","Nel comune di Berneck l'accordo di libero scambio con l'Indonesia è stato approvato con il 55,2 percento dei voti. Berneck, al contrario del suo cantone, ha approvato l'accordo."
3234,47.6,47.6,52.4,"Diepoldsau SG","Diepoldsau (SG)","Diepoldsau SG","Die Gemeinde Diepoldsau ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 52,4 Prozent Nein verworfen. Diepoldsau hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Les habitants de Diepoldsau rejettent l'accord de libre-échange avec l'Indonésie avec 52,4 pour cent de non. Diepoldsau a rejeté la loi, tout comme son canton.","Nel comune di Diepoldsau l'accordo di libero scambio con l'Indonesia è stato bocciato con il 52,4 percento dei voti. Diepoldsau ha bocciato l'accordo, proprio come il suo cantone."
3235,62.4,62.4,37.6,"Rheineck SG","Rheineck (SG)","Rheineck SG","62,4 Prozent der Stimmbürgerinnen und Stimmbürger von Rheineck haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Rheineck hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","C'est oui à 62,4 pour cent à l'accord de libre-échange avec l'Indonésie à Rheineck. Rheineck a approuvé la loi, contrairement à son canton.","Con il 62,4 percento di ""sì"", i cittadini del comune di Rheineck hanno accolto il partenariato economico globale con l'Indonesia. Rheineck, al contrario del suo cantone, ha approvato l'accordo."
3236,46.6,46.6,53.4,"St. Margrethen SG","St. Margrethen (SG)","St. Margrethen SG","53,4 Prozent der Stimmbürgerinnen und Stimmbürger von St. Margrethen haben das Freihandelsabkommen mit Indonesien abgelehnt. St. Margrethen hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Les habitants de St. Margrethen s'opposent à l'accord de libre-échange avec l'Indonésie avec 53,4 pour cent de non. St. Margrethen a rejeté la loi, tout comme son canton.","No all'accordo di libero scambio con l'Indonesia nel comune di St. Margrethen: i cittadini hanno respinto il testo con il 53,4 percento dei voti. St. Margrethen ha bocciato l'accordo, proprio come il suo cantone."
3237,42.7,42.7,57.3,"Thal SG","Thal (SG)","Thal SG","Das Freihandelsabkommen mit Indonesien ist in Thal mit 57,3 Prozent abgelehnt worden. Thal hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","C'est non à 57,3 pour cent à l'accord de libre-échange avec l'Indonésie à Thal. Thal a rejeté la loi, tout comme son canton.","Con il 57,3 percento di ""no"", i cittadini del comune di Thal hanno bocciato il partenariato economico globale con l'Indonesia. Thal ha bocciato l'accordo, proprio come il suo cantone."
3238,57,57,43,"Widnau SG","Widnau (SG)","Widnau SG","57 Prozent der Stimmbürgerinnen und Stimmbürger von Widnau haben für das Freihandelsabkommen mit Indonesien gestimmt. Widnau hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","A Widnau, les habitants disent oui à 57 pour cent à l'accord de libre-échange avec l'Indonésie. Widnau a approuvé la loi, contrairement à son canton.","Nel comune di Widnau l'accordo di libero scambio con l'Indonesia è stato approvato con il 57 percento dei voti. Widnau, al contrario del suo cantone, ha approvato l'accordo."
3251,68.4,68.4,31.6,"Altstätten SG","Altstätten (SG)","Altstätten SG","68,4 Prozent der Stimmbürgerinnen und Stimmbürger von Altstätten haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Altstätten hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","C'est oui à 68,4 pour cent à l'accord de libre-échange avec l'Indonésie à Altstätten. Altstätten a approuvé la loi, contrairement à son canton.","Con il 68,4 percento di ""sì"", i cittadini del comune di Altstätten hanno accolto il partenariato economico globale con l'Indonesia. Altstätten, al contrario del suo cantone, ha approvato l'accordo."
3252,72.8,72.8,27.2,"Eichberg SG","Eichberg (SG)","Eichberg SG","Eichberg hat mit 72,8 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien. Eichberg hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les habitants d'Eichberg acceptent l'accord de libre-échange avec l'Indonésie avec 72,8 pour cent de oui. Eichberg a approuvé la loi, contrairement à son canton.","Nel comune di Eichberg l'accordo di libero scambio con l'Indonesia è stato accetato con il 72,8 percento dei voti. Eichberg, al contrario del suo cantone, ha approvato l'accordo."
3253,44.3,44.3,55.7,"Marbach SG","Marbach (SG)","Marbach SG","Nein zum Freihandelsabkommen mit Indonesien: Marbach SG hat den Bundesbeschluss mit 55,7 Prozent Nein-Stimmen verworfen. Marbach SG hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Marbach (SG) avec 55,7 pour cent de non. Marbach (SG) a rejeté la loi, tout comme son canton.","Da Marbach SG è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 55,7 percento dei voti. Marbach SG ha bocciato l'accordo, proprio come il suo cantone."
3254,46.1,46.1,53.9,"Oberriet SG","Oberriet (SG)","Oberriet SG","In Oberriet SG das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 53,9 Prozent haben es abgelehnt. Oberriet SG hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie échoue à Oberriet (SG) avec 53,9 pour cent de non. Oberriet (SG) a rejeté la loi, tout comme son canton.","A Oberriet SG i cittadini hanno bocciato, con il 53,9 percento dei voti, l'accordo di libero scambio con l'Indonesia. Oberriet SG ha bocciato l'accordo, proprio come il suo cantone."
3255,53.3,53.3,46.7,"Rebstein SG","Rebstein (SG)","Rebstein SG","53,3 Prozent der Stimmbürgerinnen und Stimmbürger von Rebstein haben für das Freihandelsabkommen mit Indonesien gestimmt. Rebstein hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","A Rebstein, les habitants disent oui à 53,3 pour cent à l'accord de libre-échange avec l'Indonésie. Rebstein a approuvé la loi, contrairement à son canton.","Nel comune di Rebstein l'accordo di libero scambio con l'Indonesia è stato approvato con il 53,3 percento dei voti. Rebstein, al contrario del suo cantone, ha approvato l'accordo."
3256,63.5,63.5,36.5,"Rüthi SG","Rüthi (SG)","Rüthi SG","Mit 63,5 Prozent Ja hat sich Rüthi SG für das Freihandelsabkommen mit Indonesien ausgesprochen. Rüthi SG hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les habitants de Rüthi (SG) approuvent l'accord de libre-échange avec l'Indonésie avec 63,5 pour cent de oui. Rüthi (SG) a approuvé la loi, contrairement à son canton.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Rüthi SG: i cittadini hanno approvato il testo con il 63,5 percento dei voti. Rüthi SG, al contrario del suo cantone, ha approvato l'accordo."
3271,7.6,7.6,92.4,"Buchs SG","Buchs (SG)","Buchs SG","Nein zum Freihandelsabkommen mit Indonesien: Buchs SG hat den Bundesbeschluss mit 92,4 Prozent Nein-Stimmen verworfen. Buchs SG hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Buchs (SG) avec 92,4 pour cent de non. Buchs (SG) a rejeté la loi, tout comme son canton.","Da Buchs SG è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 92,4 percento dei voti. Buchs SG ha bocciato l'accordo, proprio come il suo cantone."
3272,47.6,47.6,52.4,"Gams SG","Gams (SG)","Gams SG","52,4 Prozent der Stimmbürgerinnen und Stimmbürger von Gams haben das Freihandelsabkommen mit Indonesien abgelehnt. Gams hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Les habitants de Gams s'opposent à l'accord de libre-échange avec l'Indonésie avec 52,4 pour cent de non. Gams a rejeté la loi, tout comme son canton.","No all'accordo di libero scambio con l'Indonesia nel comune di Gams: i cittadini hanno respinto il testo con il 52,4 percento dei voti. Gams ha bocciato l'accordo, proprio come il suo cantone."
3273,70,70,30,"Grabs SG","Grabs (SG)","Grabs SG","Grabs hat mit 70 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien. Grabs hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les habitants de Grabs acceptent l'accord de libre-échange avec l'Indonésie avec 70 pour cent de oui. Grabs a approuvé la loi, contrairement à son canton.","Nel comune di Grabs l'accordo di libero scambio con l'Indonesia è stato accetato con il 70 percento dei voti. Grabs, al contrario del suo cantone, ha approvato l'accordo."
3274,55.7,55.7,44.3,"Sennwald SG","Sennwald (SG)","Sennwald SG","Das Freihandelsabkommen mit Indonesien ist in Sennwald mit 4'307 Ja zu 3'420 Nein angenommen worden. Das entspricht 55,7 Prozent der Stimmen. Sennwald hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","A Sennwald, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 55,7 pour cent de oui. Sennwald a approuvé la loi, contrairement à son canton.","I cittadini di Sennwald si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 55,7 percento dei voti. Sennwald, al contrario del suo cantone, ha approvato l'accordo."
3275,74.2,74.2,25.8,"Sevelen SG","Sevelen (SG)","Sevelen SG","Sevelen hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 7'378 Ja zu 2'566 Nein. Das entspricht einem Ja-Stimmen-Anteil von 74,2 Prozent. Sevelen hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","L'accord de libre-échange avec l'Indonésie passe la rampe à Sevelen avec 74,2 pour cent de oui. Sevelen a approuvé la loi, contrairement à son canton.","Da Sevelen è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 74,2 percento dei voti. Sevelen, al contrario del suo cantone, ha approvato l'accordo."
3276,38.2,38.2,61.8,"Wartau SG","Wartau (SG)","Wartau SG","Das Freihandelsabkommen mit Indonesien ist in Wartau mit 61,8 Prozent abgelehnt worden. Wartau hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","C'est non à 61,8 pour cent à l'accord de libre-échange avec l'Indonésie à Wartau. Wartau a rejeté la loi, tout comme son canton.","Con il 61,8 percento di ""no"", i cittadini del comune di Wartau hanno bocciato il partenariato economico globale con l'Indonesia. Wartau ha bocciato l'accordo, proprio come il suo cantone."
