"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3218,45.5,45.5,54.5,"Tübach SG","Tübach (SG)","Tübach SG","Die Gemeinde Tübach hat die Burka-Initiative abgelehnt.Der Nein-Stimmen-Anteil betrug 54,5 Prozent. Damit hat in Tübach die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 65,8 Prozent ein Ja in die Urne gelegt.","L'initiative ""pour l'interdiction de se dissimuler le visage"" ne passe pas la rampe à Tübach avec 54,5 pour cent de non. Tübach a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Da Tübach è arrivato un ""no"" alle urne per l'Iniziativa anti-Burqa. I cittadini hanno respinto il testo con il 54,5 percento dei voti. Tübach ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
3219,19.6,19.6,80.4,"Untereggen SG","Untereggen (SG)","Untereggen SG","Nein zur Burka-Initiative in Untereggen: Mit 7'098 Nein- zu 1'734 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 80,4 Prozent. Damit hat in Untereggen die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 66 Prozent ein Ja in die Urne gelegt.","L'initiative ""pour l'interdiction de se dissimuler le visage"" échoue à Untereggen avec 80,4 pour cent de non. Untereggen a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","A Untereggen i cittadini hanno respinto, con il 80,4 percento dei voti, l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"". Untereggen ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
3231,70.4,70.4,29.6,"Au SG","Au (SG)","Au SG","In Au SG hat die Stimmbevölkerung der Initiative ""Ja zum Verhüllungsverbot"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 70,4 Prozent angenommen. Damit ist in Au SG die Einstellung zu muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im Jahr 2009 ungefähr gleich geblieben. Damals betrug der Ja-Stimmen-Anteil 71 Prozent.","A Au (SG), les habitants sont favorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 70,4 pour cent de oui. A Au (SG), le rejet des symboles de la communauté musulmane ne s'est ni vraiment accentué, ni vraiment amenuisé au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 71 pour cent à l'initiative pour l'interdiction des minarets.","I cittadini di Au SG si sono espressi a favore dell'iniziativa contro la dissimulazione del viso. Il testo è stato approvato con il 70,4 percento dei voti. A Au SG lo scettiscmo nei confronti dei simboli della comunità musulmana è rimasto grosso modo invariato nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 71 percento dei voti - all'iniziativa per il divieto dei minareti."
3232,30.9,30.9,69.1,"Balgach SG","Balgach (SG)","Balgach SG","Keine Mehrheit für die Burka-Initiative in Balgach: Mit 7'474 Nein-Stimmen zu 3'344 Ja-Stimmen oder 69,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit hat in Balgach die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 67,9 Prozent ein Ja in die Urne gelegt.","C'est non à 69,1 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Balgach. Balgach a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Con il 69,1 percento di ""no"", i cittadini del comune di Balgach hanno bocciato l'Iniziativa anti-burqa. Balgach ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
3233,21.5,21.5,78.5,"Berneck SG","Berneck (SG)","Berneck SG","78,5 Prozent Nein zur Burka-Initiative in der Gemeinde Berneck. Damit hat in Berneck die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 66,7 Prozent ein Ja in die Urne gelegt.","A Berneck, les habitants disent non à 78,5 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Berneck a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Berneck l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 78,5 percento dei voti. Berneck ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
3234,6.6,6.6,93.4,"Diepoldsau SG","Diepoldsau (SG)","Diepoldsau SG","In Diepoldsau hat die Burka-Initiative keine Mehrheit gefunden. Auf 93,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat in Diepoldsau die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 74,7 Prozent ein Ja in die Urne gelegt.","Les habitants de Diepoldsau rejettent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 93,4 pour cent de non. Diepoldsau a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Diepoldsau l'Iniziativa anti-burqa è stata bocciata con il 93,4 percento dei voti. Diepoldsau ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
3235,52.2,52.2,47.8,"Rheineck SG","Rheineck (SG)","Rheineck SG","52,2 Prozent der Abstimmenden in der Gemeinde Rheineck haben Ja gesagt zur Burka-Initiative. Damit ist in Rheineck die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 73,1 Prozent.","C'est oui à 52,2 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Rheineck. A Rheineck, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 73,1 pour cent à l'initiative pour l'interdiction des minarets.","Con il 52,2 percento di ""sì"", i cittadini del comune di Rheineck hanno accolto l'Iniziativa anti-burqa. A Rheineck lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 73,1 percento dei voti - all'iniziativa per il divieto dei minareti."
3236,24.5,24.5,75.5,"St. Margrethen SG","St. Margrethen (SG)","St. Margrethen SG","75,5 Prozent der Stimmbürgerinnen und Stimmbürger von St. Margrethen sagen Nein zur Burka-Initiative. Sie haben das Volksbegehren mit 8'478 Ja-Stimmen zu 2'748 Nein-Stimmen abgelehnt. Damit hat in St. Margrethen die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 75,1 Prozent ein Ja in die Urne gelegt.","Les habitants de St. Margrethen s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 75,5 pour cent de non. St. Margrethen a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di St. Margrethen: i cittadini hanno bocciato il testo con il 75,5 percento dei voti. St. Margrethen ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
3237,54,54,46,"Thal SG","Thal (SG)","Thal SG","54 Prozent der Abstimmenden in der Gemeinde Thal haben Ja gesagt zur Burka-Initiative. Damit ist in Thal die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 73 Prozent.","C'est oui à 54 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Thal. A Thal, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 73 pour cent à l'initiative pour l'interdiction des minarets.","Con il 54 percento di ""sì"", i cittadini del comune di Thal hanno accolto l'Iniziativa anti-burqa. A Thal lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 73 percento dei voti - all'iniziativa per il divieto dei minareti."
3238,21.5,21.5,78.5,"Widnau SG","Widnau (SG)","Widnau SG","78,5 Prozent Nein zur Burka-Initiative in der Gemeinde Widnau. Damit hat in Widnau die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 73,8 Prozent ein Ja in die Urne gelegt.","A Widnau, les habitants disent non à 78,5 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Widnau a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Widnau l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 78,5 percento dei voti. Widnau ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
3251,62.8,62.8,37.2,"Altstätten SG","Altstätten (SG)","Altstätten SG","62,8 Prozent der Abstimmenden in der Gemeinde Altstätten haben Ja gesagt zur Burka-Initiative. Damit ist in Altstätten die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 71,1 Prozent.","C'est oui à 62,8 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Altstätten. A Altstätten, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 71,1 pour cent à l'initiative pour l'interdiction des minarets.","Con il 62,8 percento di ""sì"", i cittadini del comune di Altstätten hanno accolto l'Iniziativa anti-burqa. A Altstätten lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 71,1 percento dei voti - all'iniziativa per il divieto dei minareti."
3252,48.4,48.4,51.6,"Eichberg SG","Eichberg (SG)","Eichberg SG","In Eichberg hat die Burka-Initiative keine Mehrheit gefunden. Auf 51,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat in Eichberg die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 81,5 Prozent ein Ja in die Urne gelegt.","Les habitants d'Eichberg rejettent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 51,6 pour cent de non. Eichberg a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Eichberg l'Iniziativa anti-burqa è stata bocciata con il 51,6 percento dei voti. Eichberg ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
3253,35.3,35.3,64.7,"Marbach SG","Marbach (SG)","Marbach SG","Die Gemeinde Marbach SG hat die Burka-Initiative abgelehnt.Der Nein-Stimmen-Anteil betrug 64,7 Prozent. Damit hat in Marbach SG die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 72,7 Prozent ein Ja in die Urne gelegt.","L'initiative ""pour l'interdiction de se dissimuler le visage"" ne passe pas la rampe à Marbach (SG) avec 64,7 pour cent de non. Marbach (SG) a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Da Marbach SG è arrivato un ""no"" alle urne per l'Iniziativa anti-Burqa. I cittadini hanno respinto il testo con il 64,7 percento dei voti. Marbach SG ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
3254,95.7,95.7,4.3,"Oberriet SG","Oberriet (SG)","Oberriet SG","95,7 Prozent der Stimmbürgerinnen und Stimmbürger von Oberriet SG wollen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Sie haben die Burka-Initiative mit 2'757 Ja-Stimmen zu 123 Nein-Stimmen angenommen. Damit hat in Oberriet SG die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 82,1 Prozent.","Les électeurs d'Oberriet (SG) valident l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 95,7 pour cent de oui. A Oberriet (SG), le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 82,1 pour cent à l'initiative pour l'interdiction des minarets.","A Oberriet SG i cittadini hanno accolto, con il 95,7 percento dei voti, l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"". A Oberriet SG lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 82,1 percento dei voti - all'iniziativa per il divieto dei minareti."
3255,28.4,28.4,71.6,"Rebstein SG","Rebstein (SG)","Rebstein SG","71,6 Prozent Nein zur Burka-Initiative in der Gemeinde Rebstein. Damit hat in Rebstein die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 73,5 Prozent ein Ja in die Urne gelegt.","A Rebstein, les habitants disent non à 71,6 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Rebstein a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Rebstein l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 71,6 percento dei voti. Rebstein ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
